record_id,name,category,region,year,score,value
1001249,Priya Yilmaz,automotive,Aegean,2017,26,1647.35
1000284,Priya Ozturk,toys,Mediterranean,2018,16,9851.83
1000460,Lucas Tanaka,automotive,Marmara,2016,52,5204.06
1001268,Sara Khan,clothing,Eastern,2021,58,6473.76
1000060,Wei Sahin,furniture,Southeastern,2017,23,8825.14
1001304,Can Garcia,food,Marmara,2020,19,4186.53
1000387,Carlos Dubois,automotive,Eastern,2022,3,165.46
1000841,Ivan Johnson,toys,Black Sea,2022,51,101.94
1001378,Noah Yilmaz,sports,Southeastern,2023,66,5511.31
1001413,Priya Nguyen,clothing,Black Sea,2019,21,1788.66
1001553,Diego Johnson,furniture,Black Sea,2021,48,3062.62
1001189,Can Tanaka,food,Mediterranean,2019,20,981.62
1001670,Zeynep Silva,toys,Southeastern,2019,22,2065.99
1000202,Yuki Lee,toys,Eastern,2016,53,3600.27
1001813,Zeynep Kaya,sports,Marmara,2015,96,821.46
1001698,Zeynep Andersen,food,Marmara,2017,59,6380.55
1001395,Mia Garcia,furniture,Aegean,2019,85,5290.99
1000685,Sara Lee,books,Mediterranean,2018,34,4135.16
1001400,Yuki Arslan,automotive,Central,2018,1,9910.75
1000007,Carlos Johnson,electronics,Eastern,2022,69,1335.65
1000591,Diego Rossi,sports,Central,2016,62,731.92
1000820,Sara Kaya,automotive,Eastern,2022,72,3017.38
1000364,Ivan Arslan,electronics,Aegean,2023,38,2417.96
1000322,Fatma Lee,toys,Eastern,2022,68,3830.19
1001968,Omar Khan,clothing,Southeastern,2019,56,5648.25
1000587,Amina Silva,electronics,Southeastern,2015,61,9123.09
1000951,Hassan Tanaka,books,Central,2018,89,5950.01
1001014,Hassan Lee,automotive,Marmara,2015,44,654.88
1000828,Can Sahin,clothing,Southeastern,2015,26,1159.74
1000462,Wei Yilmaz,automotive,Eastern,2020,9,7976.42
1000804,Ivan Demir,clothing,Marmara,2019,35,1337.76
1001473,Sara Smith,toys,Black Sea,2024,88,6622.21
1001097,Sara Patel,books,Central,2023,94,5794.54
1001667,Fatma Demir,food,Central,2019,82,1843.27
1000651,Lucas Kaya,books,Southeastern,2022,59,6618.06
1001882,Amina Arslan,clothing,Black Sea,2015,22,1295.69
1001591,Ali Arslan,books,Marmara,2020,81,6090.47
1001361,Sara Ozturk,toys,Southeastern,2023,32,1867.38
1000217,Diego Rossi,books,Black Sea,2015,56,285.52
1001291,Hassan Dubois,clothing,Southeastern,2017,65,6400.32
1000744,Zeynep Sahin,automotive,Mediterranean,2021,12,734.33
1001480,Ivan Smith,furniture,Aegean,2017,97,9446.73
1001994,Omar Sahin,electronics,Central,2016,36,5648.98
1001629,Zeynep Demir,food,Aegean,2017,61,7460.48
1000857,Ali Yilmaz,sports,Southeastern,2021,42,6878.22
1000446,Fatma Tanaka,automotive,Black Sea,2022,54,7129.7
1001442,Fatma Johnson,automotive,Marmara,2020,51,3839.03
1000837,Noah Nguyen,food,Marmara,2017,24,5544.11
1001789,Elif Nguyen,automotive,Southeastern,2015,11,641.4
1001863,Carlos Kaya,furniture,Marmara,2015,24,6875.29
1001901,Hassan Johnson,books,Southeastern,2017,36,7342.44
1000366,Lena Smith,sports,Aegean,2023,29,4193.83
1000593,Ali Kaya,food,Eastern,2020,88,1485.16
1001169,Sara Patel,books,Aegean,2024,16,7753.82
1000227,Hassan Nguyen,sports,Southeastern,2019,76,656.05
1001730,Lena Patel,electronics,Black Sea,2019,90,9840.29
1000448,Ali Garcia,electronics,Central,2018,69,2957.55
1001821,Ivan Sahin,books,Black Sea,2021,81,3823.19
1001506,Hassan Garcia,clothing,Eastern,2021,100,6948.08
1000253,Hassan Sahin,automotive,Black Sea,2024,1,9067.08
1001244,Yuki Muller,books,Central,2021,61,1257.6
1000776,Ayse Khan,toys,Southeastern,2022,39,2584.39
1000270,Lucas Dubois,clothing,Mediterranean,2019,42,1115.62
1001101,Nina Arslan,clothing,Southeastern,2016,77,7550.27
1000769,Elif Demir,furniture,Black Sea,2024,13,3321.49
1000481,Murat Smith,automotive,Eastern,2024,10,5329.51
1001006,Nina Patel,automotive,Black Sea,2021,94,7830.5
1001140,Diego Lee,automotive,Black Sea,2023,21,5115.68
1000582,Noah Arslan,sports,Central,2022,65,4029.33
1000048,Zeynep Demir,automotive,Mediterranean,2024,13,825.21
1000851,Ivan Andersen,clothing,Central,2023,90,2285.67
1000884,Ali Smith,electronics,Central,2016,89,7819.5
1001157,Amina Khan,clothing,Mediterranean,2022,28,6641.32
1000721,Diego Patel,automotive,Aegean,2024,21,6507.22
1001279,Priya Silva,food,Marmara,2016,8,4305.95
1000342,Mia Celik,clothing,Aegean,2022,42,9363.74
1001198,Ali Patel,toys,Mediterranean,2024,91,7506.85
1001280,Ayse Patel,furniture,Black Sea,2016,48,6799.87
1000320,Elif Nguyen,toys,Black Sea,2017,53,6935.26
1000061,Elif Ozturk,toys,Southeastern,2021,86,8653.37
1001930,Nina Silva,electronics,Marmara,2023,78,9196.93
1001964,Murat Khan,books,Aegean,2016,72,3992.75
1000925,Diego Muller,toys,Marmara,2017,36,8422.48
1000646,Lena Lee,automotive,Eastern,2020,92,4579.62
1000598,Ivan Ozturk,toys,Eastern,2016,29,3616.95
1000623,Priya Patel,toys,Aegean,2015,2,6748.5
1001938,Lena Sahin,books,Marmara,2023,22,2155.84
1001085,Lucas Rossi,food,Central,2015,37,3514.37
1000426,Lucas Celik,electronics,Marmara,2019,29,5155.18
1000171,Can Andersen,toys,Eastern,2017,12,9104.41
1001587,Fatma Andersen,electronics,Southeastern,2023,59,5087.29
1001150,Diego Muller,clothing,Mediterranean,2019,47,9696.37
1000997,Priya Ozturk,sports,Central,2022,85,9367.27
1001294,Can Nguyen,sports,Eastern,2016,22,7100.66
1000161,Lucas Andersen,clothing,Aegean,2017,11,6133.36
1001171,Murat Ozturk,furniture,Central,2022,53,2617.37
1001354,Priya Nguyen,toys,Southeastern,2024,73,9633.38
1000067,Sara Kaya,books,Mediterranean,2021,45,7311.87
1000826,Mia Arslan,automotive,Southeastern,2023,20,6168.48
1000524,Sara Johnson,automotive,Aegean,2015,79,6229.23
1000799,Elif Lee,toys,Aegean,2021,72,4426.92
1001379,Zeynep Johnson,furniture,Marmara,2016,10,3665.98
1000349,Ali Dubois,books,Mediterranean,2022,68,7066.58
1001840,Lena Rossi,furniture,Central,2017,78,4038.01
1001091,Ayse Arslan,clothing,Southeastern,2021,38,5582.73
1001933,Sara Andersen,automotive,Black Sea,2019,55,1021.22
1001022,Diego Andersen,clothing,Central,2018,98,551.26
1000947,Elif Yilmaz,automotive,Marmara,2020,62,4665.83
1000311,Lena Lee,toys,Southeastern,2017,26,6063.78
1000911,Hassan Sahin,books,Eastern,2019,43,5317.3
1001702,Ayse Garcia,sports,Aegean,2016,10,4992.53
1000655,Nina Tanaka,food,Mediterranean,2018,36,4038.52
1000698,Fatma Muller,automotive,Black Sea,2020,79,6627.62
1000703,Ivan Celik,clothing,Eastern,2024,11,8432.91
1001694,Lena Khan,clothing,Black Sea,2018,13,7128.54
1001143,Noah Rossi,electronics,Southeastern,2020,49,1063.67
1000975,Layla Khan,automotive,Mediterranean,2020,54,3593.5
1000797,Ayse Rossi,sports,Black Sea,2023,2,6908.23
1001109,Murat Smith,clothing,Southeastern,2017,89,2342.86
1000674,Priya Muller,furniture,Aegean,2023,9,7883.17
1001220,Wei Garcia,clothing,Central,2016,48,5174.75
1001508,Layla Rossi,electronics,Marmara,2016,11,1308.19
1000862,Ali Dubois,clothing,Southeastern,2019,2,3498.04
1001205,Lena Patel,clothing,Mediterranean,2022,7,1970.12
1001819,Zeynep Muller,clothing,Eastern,2023,64,1982.17
1001572,Can Ozturk,electronics,Marmara,2015,85,7472.33
1001663,Zeynep Muller,toys,Mediterranean,2022,28,7051.98
1001492,Ayse Dubois,sports,Aegean,2015,77,3269.06
1000590,Layla Garcia,food,Mediterranean,2016,1,5163.47
1001253,Murat Lee,furniture,Black Sea,2019,44,7869.58
1000131,Ayse Johnson,clothing,Marmara,2015,22,7946.23
1000453,Murat Smith,furniture,Southeastern,2024,89,3570.89
1001611,Diego Tanaka,books,Black Sea,2017,15,2322.55
1001453,Noah Demir,clothing,Central,2024,59,9447.28
1000038,Ivan Demir,books,Southeastern,2018,22,4123.09
1000461,Sara Rossi,automotive,Black Sea,2020,75,124.48
1000454,Priya Dubois,food,Aegean,2024,18,7869.22
1000199,Layla Tanaka,food,Eastern,2016,41,4324.54
1001773,Noah Garcia,books,Marmara,2022,88,1556.45
1001301,Lena Tanaka,sports,Marmara,2016,13,5463.07
1001227,Nina Silva,food,Marmara,2022,85,7230.35
1000948,Emre Garcia,toys,Mediterranean,2024,17,5128.19
1000547,Zeynep Rossi,sports,Southeastern,2016,93,112.68
1001533,Mia Ozturk,toys,Southeastern,2023,71,5986.11
1000266,Ivan Patel,sports,Marmara,2018,37,3633.69
1001346,Yuki Arslan,books,Marmara,2015,77,7160.95
1000849,Lucas Silva,books,Southeastern,2018,96,6561.86
1000039,Hassan Arslan,food,Marmara,2017,49,121.34
1001961,Mia Patel,clothing,Aegean,2017,22,4806.62
1000834,Omar Yilmaz,furniture,Mediterranean,2016,13,7278.48
1001795,Ayse Dubois,books,Mediterranean,2016,32,2122.3
1001986,Elif Yilmaz,books,Southeastern,2023,70,2846.76
1001720,Noah Sahin,toys,Marmara,2015,41,6913.41
1001389,Lucas Tanaka,sports,Central,2024,3,5718.45
1000372,Layla Rossi,books,Mediterranean,2018,7,2757.5
1000817,Amina Kaya,electronics,Central,2017,90,5409.36
1001239,Ayse Nguyen,automotive,Black Sea,2015,58,5893.15
1000094,Zeynep Silva,clothing,Southeastern,2022,24,597.77
1001376,Layla Nguyen,food,Black Sea,2020,64,3238.19
1001028,Sara Khan,automotive,Black Sea,2018,23,6143.72
1000567,Diego Silva,furniture,Southeastern,2017,77,2652.82
1000381,Lucas Garcia,clothing,Aegean,2020,30,3860.03
1001411,Elif Johnson,books,Eastern,2017,42,6735.26
1001654,Emre Nguyen,sports,Black Sea,2019,98,8778.04
1001588,Wei Khan,sports,Central,2018,38,7111.01
1001805,Nina Arslan,toys,Eastern,2023,50,5178.63
1000441,Diego Sahin,toys,Marmara,2018,40,1257.68
1000969,Elif Andersen,automotive,Southeastern,2018,92,5066.61
1001175,Carlos Kaya,electronics,Eastern,2018,33,5571.45
1001796,Hassan Demir,automotive,Black Sea,2015,16,3068.95
1000101,Elif Garcia,food,Black Sea,2018,10,5961.18
1001422,Amina Arslan,furniture,Mediterranean,2021,55,1295.84
1001583,Emre Dubois,sports,Eastern,2017,38,549.86
1001105,Emre Celik,furniture,Aegean,2023,29,8331.75
1001053,Priya Tanaka,clothing,Southeastern,2020,81,4696.06
1001261,Sara Rossi,food,Central,2018,20,7555.99
1001677,Wei Arslan,food,Eastern,2023,100,1744.23
1001713,Priya Johnson,food,Marmara,2024,99,5916.44
1001170,Lena Muller,food,Southeastern,2018,55,2258.07
1000393,Amina Kaya,books,Black Sea,2021,49,5571.19
1000239,Noah Garcia,clothing,Aegean,2020,99,4913.6
1000888,Emre Nguyen,automotive,Eastern,2020,59,8886.22
1000163,Amina Johnson,automotive,Central,2015,60,9021.07
1001939,Hassan Andersen,furniture,Marmara,2017,52,6202.62
1001338,Yuki Muller,sports,Aegean,2016,61,2459.52
1001478,Nina Andersen,electronics,Aegean,2022,12,3083.05
1000527,Nina Smith,electronics,Black Sea,2020,62,5490.18
1001530,Mia Smith,food,Marmara,2016,23,5311.58
1000377,Omar Tanaka,automotive,Mediterranean,2020,40,2689.2
1000046,Yuki Khan,toys,Central,2018,86,7189.58
1001849,Elif Tanaka,food,Black Sea,2015,29,2136.52
1001680,Murat Patel,automotive,Black Sea,2021,46,3586.54
1001729,Lucas Garcia,sports,Central,2020,52,889.62
1001535,Ayse Sahin,clothing,Black Sea,2024,95,2746.69
1001305,Lena Johnson,food,Southeastern,2016,7,2105.14
1001827,Murat Andersen,automotive,Central,2015,5,3446.31
1000162,Mia Dubois,furniture,Black Sea,2024,19,2398.43
1001486,Omar Yilmaz,books,Marmara,2020,95,5962.19
1001050,Elif Silva,furniture,Aegean,2020,38,2466.48
1000783,Ayse Ozturk,toys,Black Sea,2024,74,4106.85
1001967,Hassan Patel,furniture,Aegean,2021,82,8351.86
1001307,Murat Johnson,electronics,Central,2022,71,4129.65
1001483,Diego Celik,clothing,Mediterranean,2022,12,7975.06
1001248,Lucas Rossi,automotive,Southeastern,2017,80,2151.16
1000301,Lena Smith,automotive,Marmara,2019,58,2554.15
1000079,Zeynep Nguyen,food,Eastern,2024,25,7210.91
1001666,Mia Kaya,toys,Southeastern,2021,61,2212.65
1000669,Fatma Arslan,sports,Black Sea,2017,88,837.17
1000157,Ivan Tanaka,toys,Eastern,2022,70,455.37
1000084,Nina Silva,automotive,Aegean,2022,58,2665.74
1001852,Elif Muller,food,Southeastern,2021,94,9291.88
1001166,Elif Kaya,books,Central,2024,39,8684.13
1001073,Diego Sahin,clothing,Aegean,2016,6,9937.36
1001940,Hassan Khan,furniture,Marmara,2022,33,4176.99
1000500,Nina Kaya,clothing,Aegean,2023,6,9544.43
1001265,Emre Silva,electronics,Black Sea,2015,85,9232.01
1001412,Layla Patel,automotive,Marmara,2016,71,6603.87
1000939,Sara Sahin,sports,Mediterranean,2018,22,805.23
1000708,Yuki Garcia,clothing,Black Sea,2023,66,996.39
1000563,Yuki Smith,electronics,Southeastern,2021,67,4244.04
1000883,Elif Dubois,sports,Mediterranean,2024,79,2385.79
1001011,Omar Tanaka,books,Eastern,2020,63,940.05
1001297,Nina Demir,books,Eastern,2023,24,9626.57
1000297,Omar Patel,furniture,Southeastern,2021,39,4589.63
1001489,Lucas Muller,toys,Southeastern,2017,67,6670.39
1000259,Lucas Ozturk,books,Mediterranean,2020,9,9537.74
1000194,Mia Silva,books,Black Sea,2022,10,9001.84
1001949,Ayse Garcia,furniture,Southeastern,2024,92,3775.04
1000173,Noah Khan,sports,Southeastern,2017,33,9148.17
1000359,Ivan Tanaka,clothing,Eastern,2018,1,7585.42
1000510,Ayse Smith,sports,Central,2020,51,7036.48
1000812,Wei Kaya,books,Central,2022,82,3057.95
1001513,Ivan Khan,automotive,Marmara,2023,75,5435.38
1001655,Amina Sahin,books,Mediterranean,2022,6,3698.01
1000075,Lena Nguyen,automotive,Black Sea,2018,66,4784.07
1001499,Mia Celik,clothing,Central,2024,7,8512.27
1000732,Diego Silva,food,Central,2015,90,5344.65
1001659,Priya Lee,electronics,Aegean,2016,38,3820.26
1001221,Hassan Nguyen,food,Black Sea,2019,73,6042.77
1000073,Lucas Tanaka,clothing,Mediterranean,2024,39,4119.74
1001303,Lucas Ozturk,electronics,Mediterranean,2020,24,368.97
1000610,Noah Garcia,clothing,Marmara,2021,65,5927.25
1000665,Diego Lee,furniture,Eastern,2023,50,2451.96
1000915,Ayse Dubois,automotive,Mediterranean,2022,64,8098.2
1000036,Fatma Lee,automotive,Aegean,2021,24,2857.32
1000855,Nina Silva,clothing,Southeastern,2017,62,5636.47
1000731,Zeynep Patel,clothing,Mediterranean,2023,1,8979.1
1000601,Carlos Yilmaz,automotive,Aegean,2023,16,8687.36
1001657,Noah Khan,toys,Central,2016,88,4190.21
1000548,Mia Nguyen,food,Aegean,2021,64,8828.65
1001112,Fatma Celik,electronics,Southeastern,2023,76,686.67
1000049,Fatma Khan,sports,Aegean,2020,9,8803.9
1001571,Noah Johnson,toys,Eastern,2021,32,3266.1
1000607,Amina Silva,food,Black Sea,2022,50,146.22
1001717,Sara Andersen,food,Central,2024,83,9507.79
1001866,Carlos Smith,toys,Marmara,2016,65,4493.3
1001722,Ivan Yilmaz,food,Central,2024,28,5319.37
1000517,Emre Demir,food,Southeastern,2022,72,7505.23
1000757,Layla Nguyen,electronics,Black Sea,2016,34,768.72
1001687,Mia Celik,furniture,Southeastern,2022,16,3570.72
1001740,Fatma Yilmaz,books,Black Sea,2015,28,229.96
1000103,Murat Andersen,electronics,Central,2023,55,6648.4
1000752,Zeynep Lee,sports,Eastern,2023,75,3545.79
1000943,Fatma Lee,books,Southeastern,2022,73,1404.64
1001003,Layla Johnson,books,Marmara,2016,10,5755.74
1000249,Layla Khan,clothing,Southeastern,2021,12,9468.54
1000082,Ali Celik,automotive,Aegean,2022,86,5357.67
1000577,Ali Sahin,sports,Eastern,2022,100,8274.83
1000952,Lucas Andersen,toys,Mediterranean,2018,23,6659.2
1000100,Noah Ozturk,books,Southeastern,2017,40,1170.07
1001876,Omar Smith,toys,Aegean,2020,30,4612.17
1001743,Ayse Khan,books,Aegean,2018,47,3916.81
1001491,Lena Sahin,sports,Southeastern,2018,64,6831.13
1001259,Lena Sahin,books,Southeastern,2018,57,9698.43
1001055,Lucas Johnson,furniture,Southeastern,2016,80,8819.51
1000405,Amina Sahin,food,Central,2020,14,1005.96
1001932,Lucas Khan,electronics,Central,2019,59,2106.2
1001209,Ayse Celik,toys,Marmara,2018,37,1888.3
1001450,Can Celik,food,Mediterranean,2017,25,7652.45
1000691,Ayse Garcia,toys,Marmara,2023,72,1499.46
1000015,Yuki Muller,furniture,Eastern,2022,51,8857.48
1000308,Can Tanaka,electronics,Mediterranean,2023,25,3688.62
1000164,Diego Lee,clothing,Marmara,2022,45,9876.76
1001765,Lena Khan,automotive,Marmara,2019,88,5240.64
1000786,Noah Andersen,automotive,Black Sea,2017,24,8555.84
1001556,Priya Arslan,books,Aegean,2019,6,1423.3
1001089,Nina Muller,books,Mediterranean,2021,12,165.52
1000869,Amina Tanaka,furniture,Black Sea,2023,91,1085.98
1000367,Sara Kaya,clothing,Eastern,2021,72,5006.15
1001609,Murat Khan,food,Aegean,2015,29,337.58
1000229,Omar Yilmaz,books,Mediterranean,2024,65,3905.99
1000748,Nina Garcia,furniture,Marmara,2024,66,5206.04
1001096,Zeynep Dubois,toys,Mediterranean,2022,73,4416.64
1000687,Ivan Demir,books,Southeastern,2024,6,7038.03
1001459,Ayse Johnson,furniture,Eastern,2021,90,3149.89
1001873,Wei Sahin,food,Southeastern,2016,10,9589.43
1001600,Omar Ozturk,clothing,Southeastern,2021,88,6116.83
1000764,Diego Patel,electronics,Southeastern,2023,6,8494.46
1001029,Can Dubois,clothing,Eastern,2022,79,9507.0
1000923,Ivan Muller,automotive,Southeastern,2021,96,654.56
1001644,Mia Rossi,clothing,Eastern,2016,43,4131.73
1001695,Ayse Khan,books,Eastern,2024,51,8445.16
1001237,Ayse Smith,food,Southeastern,2023,25,952.24
1000238,Wei Khan,books,Eastern,2021,66,3681.74
1001299,Ivan Dubois,toys,Black Sea,2024,6,4965.09
1001520,Nina Rossi,furniture,Eastern,2016,85,8214.84
1000530,Hassan Khan,toys,Southeastern,2024,30,9741.43
1000871,Ivan Demir,electronics,Aegean,2023,40,3402.01
1000621,Carlos Arslan,sports,Southeastern,2023,26,3643.07
1000112,Layla Demir,books,Central,2018,52,6948.0
1001580,Wei Sahin,electronics,Aegean,2018,54,5549.36
1000866,Diego Khan,electronics,Central,2017,8,2911.45
1000823,Nina Sahin,automotive,Central,2019,70,3734.05
1001373,Ali Tanaka,furniture,Central,2021,49,5756.0
1001724,Amina Silva,food,Central,2020,26,2051.32
1000996,Zeynep Dubois,clothing,Black Sea,2024,24,8969.52
1000024,Nina Demir,toys,Black Sea,2015,15,9297.15
1000932,Murat Khan,clothing,Aegean,2015,59,3936.74
1001701,Ayse Demir,books,Marmara,2022,77,1314.45
1001725,Hassan Patel,electronics,Central,2021,16,1328.39
1001856,Ivan Garcia,toys,Mediterranean,2021,5,6193.3
1001177,Mia Johnson,sports,Marmara,2018,39,2182.62
1001774,Diego Sahin,sports,Mediterranean,2023,86,1709.64
1000654,Wei Sahin,books,Black Sea,2024,78,8837.81
1000330,Ivan Johnson,clothing,Marmara,2024,95,5909.04
1000026,Hassan Yilmaz,clothing,Aegean,2022,71,1734.59
1001653,Emre Yilmaz,sports,Mediterranean,2020,46,983.28
1001646,Mia Patel,electronics,Central,2017,20,6854.82
1000829,Fatma Celik,electronics,Mediterranean,2021,85,4949.62
1001344,Lucas Smith,electronics,Black Sea,2021,60,7971.34
1000208,Yuki Tanaka,books,Aegean,2015,12,7485.76
1001501,Priya Patel,sports,Aegean,2018,28,8062.34
1001406,Emre Johnson,sports,Eastern,2016,90,7292.0
1000710,Nina Sahin,automotive,Aegean,2017,73,9491.3
1000170,Wei Sahin,books,Eastern,2015,40,7906.46
1001652,Zeynep Patel,books,Black Sea,2020,22,9346.22
1000953,Zeynep Andersen,automotive,Marmara,2024,77,4682.33
1000218,Zeynep Muller,food,Mediterranean,2021,91,6436.76
1001060,Sara Khan,food,Central,2015,9,3790.48
1001398,Wei Yilmaz,food,Southeastern,2018,17,8716.58
1001738,Diego Patel,sports,Central,2022,29,1008.72
1000335,Ivan Kaya,clothing,Black Sea,2017,5,9971.0
1000368,Noah Tanaka,toys,Eastern,2021,53,1577.11
1001900,Layla Garcia,books,Eastern,2016,57,8899.02
1001929,Murat Tanaka,food,Aegean,2019,11,857.54
1000072,Lucas Muller,food,Eastern,2019,71,1360.02
1000985,Noah Kaya,sports,Southeastern,2016,7,1759.08
1001682,Emre Lee,clothing,Mediterranean,2021,49,2921.49
1001383,Mia Tanaka,electronics,Black Sea,2023,98,9518.79
1000793,Ayse Lee,clothing,Mediterranean,2024,59,6346.74
1000638,Diego Tanaka,clothing,Southeastern,2023,79,640.15
1000584,Hassan Andersen,toys,Central,2017,34,7513.97
1000309,Omar Yilmaz,food,Mediterranean,2022,98,5543.04
1000872,Mia Ozturk,electronics,Central,2020,46,6289.16
1000369,Mia Ozturk,automotive,Aegean,2018,39,8588.8
1001340,Carlos Nguyen,books,Eastern,2022,75,1335.66
1000787,Ayse Smith,sports,Eastern,2016,27,1752.25
1000696,Zeynep Johnson,books,Aegean,2024,63,9519.29
1000191,Wei Silva,books,Eastern,2016,61,4537.48
1000892,Amina Kaya,furniture,Central,2022,51,8854.65
1000619,Murat Khan,sports,Mediterranean,2024,90,1457.78
1000433,Wei Smith,clothing,Mediterranean,2017,43,5641.94
1000091,Lucas Lee,furniture,Black Sea,2018,35,4414.34
1000385,Zeynep Kaya,electronics,Black Sea,2017,81,2390.96
1001024,Emre Rossi,clothing,Black Sea,2018,75,502.88
1000283,Zeynep Lee,sports,Central,2017,92,7123.97
1000472,Lucas Sahin,automotive,Marmara,2018,50,984.29
1001323,Mia Dubois,toys,Black Sea,2017,99,8136.7
1000159,Amina Celik,automotive,Aegean,2019,4,555.26
1000816,Zeynep Smith,clothing,Black Sea,2016,88,6223.97
1001836,Carlos Rossi,toys,Aegean,2020,56,9187.96
1001228,Sara Rossi,sports,Mediterranean,2016,99,5083.6
1001251,Can Demir,toys,Central,2020,87,1670.04
1000004,Ivan Silva,furniture,Black Sea,2024,36,8112.55
1001686,Can Garcia,food,Aegean,2018,100,4600.38
1001027,Omar Silva,automotive,Eastern,2017,27,1516.43
1000697,Noah Sahin,furniture,Marmara,2019,80,791.04
1000742,Diego Celik,furniture,Black Sea,2017,13,2222.92
1000756,Mia Andersen,automotive,Southeastern,2018,97,3462.3
1000482,Elif Rossi,toys,Aegean,2021,73,4266.13
1001573,Fatma Garcia,automotive,Central,2024,13,4365.55
1001995,Carlos Tanaka,toys,Black Sea,2017,73,8376.61
1001247,Yuki Muller,automotive,Aegean,2019,93,7142.0
1000455,Fatma Kaya,toys,Mediterranean,2019,77,5433.27
1000056,Emre Nguyen,food,Mediterranean,2015,15,844.84
1001918,Lucas Kaya,toys,Central,2020,53,3974.25
1001517,Can Yilmaz,books,Mediterranean,2019,47,9665.17
1001372,Mia Andersen,electronics,Aegean,2018,26,4575.14
1001001,Zeynep Patel,furniture,Mediterranean,2021,23,6489.64
1001951,Wei Sahin,clothing,Mediterranean,2022,2,3244.79
1000147,Ivan Sahin,food,Aegean,2024,66,7487.55
1001094,Hassan Celik,sports,Black Sea,2017,63,9076.35
1000807,Can Muller,books,Southeastern,2017,8,2738.12
1001841,Diego Celik,books,Marmara,2019,70,2137.82
1000870,Lena Patel,books,Aegean,2018,65,9670.27
1001496,Emre Patel,food,Central,2017,3,5524.09
1001382,Priya Lee,sports,Marmara,2019,37,8240.04
1001679,Elif Rossi,toys,Marmara,2019,40,5070.14
1000580,Zeynep Garcia,food,Aegean,2023,73,386.56
1000670,Emre Khan,books,Black Sea,2015,55,2862.93
1001934,Lucas Lee,sports,Black Sea,2019,90,5378.19
1000819,Noah Nguyen,furniture,Marmara,2021,46,7270.83
1000274,Mia Rossi,clothing,Marmara,2017,78,6812.4
1001777,Noah Demir,electronics,Central,2017,45,8798.47
1000652,Nina Sahin,automotive,Marmara,2023,95,580.81
1000264,Ayse Yilmaz,automotive,Marmara,2019,26,533.64
1000794,Amina Andersen,food,Mediterranean,2023,40,9097.43
1000197,Nina Dubois,food,Marmara,2016,84,6543.42
1001858,Yuki Muller,sports,Southeastern,2017,57,4680.51
1000498,Emre Kaya,food,Aegean,2020,32,4220.52
1001447,Lena Sahin,automotive,Aegean,2017,25,141.38
1000950,Mia Andersen,food,Aegean,2024,32,5524.15
1001703,Noah Arslan,food,Marmara,2022,3,4195.66
1000771,Carlos Muller,toys,Aegean,2022,55,2184.06
1001369,Carlos Yilmaz,clothing,Mediterranean,2021,97,8835.1
1000968,Ivan Nguyen,food,Central,2018,24,4304.82
1000436,Lucas Tanaka,electronics,Eastern,2018,27,2855.34
1001432,Zeynep Kaya,clothing,Central,2022,38,2099.71
1000808,Mia Yilmaz,automotive,Aegean,2018,33,8189.96
1001407,Fatma Patel,food,Southeastern,2023,16,9952.64
1001127,Yuki Celik,clothing,Marmara,2020,26,3452.11
1000965,Amina Demir,clothing,Eastern,2022,85,4423.24
1000205,Noah Lee,toys,Marmara,2019,74,2338.75
1000706,Yuki Arslan,electronics,Mediterranean,2019,70,8949.57
1000327,Diego Lee,food,Black Sea,2020,99,8064.89
1000978,Can Garcia,electronics,Central,2022,11,1355.4
1000011,Noah Ozturk,toys,Central,2018,86,2742.81
1000767,Lucas Patel,electronics,Mediterranean,2020,51,8617.1
1001589,Ivan Celik,clothing,Aegean,2015,69,2458.11
1001732,Elif Sahin,books,Central,2021,29,1784.73
1001138,Can Ozturk,sports,Eastern,2017,63,4363.31
1001403,Omar Nguyen,toys,Eastern,2019,51,6168.36
1000316,Elif Rossi,toys,Eastern,2016,54,5878.07
1000502,Layla Demir,toys,Aegean,2019,73,7865.84
1001484,Lena Smith,books,Eastern,2020,49,9109.74
1000185,Murat Nguyen,books,Eastern,2018,83,6430.34
1000895,Murat Ozturk,clothing,Black Sea,2021,42,4563.32
1000417,Fatma Patel,toys,Aegean,2021,41,2985.05
1001757,Priya Dubois,automotive,Eastern,2019,89,2462.09
1000484,Elif Johnson,furniture,Marmara,2015,51,5114.94
1000379,Fatma Rossi,toys,Black Sea,2015,73,8653.58
1000165,Omar Silva,sports,Black Sea,2019,26,9992.8
1000630,Emre Celik,food,Black Sea,2022,35,8372.68
1000618,Hassan Sahin,furniture,Eastern,2015,39,4266.21
1000353,Layla Sahin,food,Black Sea,2024,8,5631.53
1001809,Sara Sahin,toys,Mediterranean,2024,45,5885.9
1000411,Emre Sahin,sports,Central,2019,64,1544.61
1000303,Emre Muller,toys,Aegean,2017,64,9959.1
1001913,Mia Dubois,toys,Mediterranean,2022,38,1055.58
1000002,Wei Celik,books,Mediterranean,2021,5,394.96
1000944,Priya Nguyen,books,Black Sea,2019,88,6479.1
1000339,Murat Muller,clothing,Eastern,2022,83,2646.67
1000811,Fatma Patel,food,Eastern,2019,42,1670.09
1000940,Carlos Muller,automotive,Marmara,2017,4,4759.81
1000709,Noah Khan,electronics,Eastern,2018,79,6872.52
1001642,Yuki Patel,electronics,Marmara,2020,12,9439.8
